MAV2,SSI,VAR,TM3,Label
1.9987037150203826,8.529568000000001,0.002079980157672404,0.031075731067233197,ok
1.9991767906561226,10.661168,0.0026157062903731706,0.02982154461384654,ok
1.9995001249687578,14.791115,0.0036523712042496755,0.028009747563109224,ok
1.9995001249687578,24.545057,0.00609242043600572,0.033948262934266435,ok
1.9995001249687578,29.280074999999997,0.007278886550919132,0.02527343164208948,ok
1.998912360434635,43.258736000000006,0.010777217882232766,0.032014496375906025,ok
1.9991107612218415,55.703715000000024,0.013889370546266206,0.031221944513871534,ok
1.9995001249687578,68.295796,0.017039375192442825,0.026091977005748564,ok
1.9995001249687578,85.73853600000001,0.021401649190051886,0.026827793051737065,ok
1.9995001249687578,105.57050499999998,0.026361338704564054,0.02920244938765309,ok
1.9987037150203826,128.52914700000002,0.03210225417014904,0.033570357410647345,ok
1.9991767906561226,150.66502499999999,0.03763657291475682,0.03234566358410398,ok
1.9995001249687578,174.78750000000002,0.04366862328182013,0.030487878030492375,ok
1.9995001249687578,204.545692,0.051107465649708535,0.036452886778305424,ok
1.9995001249687578,229.27921600000002,0.057291332060261616,0.02776405898525369,ok
1.998912360434635,263.2597689999999,0.0657869163051652,0.03452261934516371,ok
1.9991107612218415,295.70494099999996,0.0738971994654423,0.03373031742064484,ok
1.9995001249687578,328.29329499999983,0.08204382553736725,0.028570107473131715,ok
1.9995001249687578,365.7389150000001,0.09140431018776177,0.029331917020744815,ok
1.9995001249687578,405.57420699999983,0.10136205865291989,0.03172531867033242,ok
1.9911532947649115,456.64885799999985,0.11406575975238882,0.05179555111222195,ok
1.9750049654856967,508.65135200000003,0.1270597559742781,0.06085378655336166,ok
1.9711252674834292,555.8996290000001,0.13886452438552455,0.06582629342664335,ok
1.9991932201747113,585.6626440000001,0.14629903954778606,0.04354161459635091,ok
1.9977292725056677,636.636163,0.1590339583283384,0.047637340664833785,ok
1.993089465714676,692.534796,0.17299828366827313,0.05398050487378155,ok
1.9952084340511973,742.5870500000002,0.18550332932300548,0.05033941514621345,ok
1.9914928072843072,798.0158170000001,0.19935362530324677,0.05117345663584104,ok
1.9983708923275305,851.5158810000003,0.2127217197300276,0.04586278430392402,ok
1.99865874194723,910.532806,0.2274632713579916,0.046367408147963016,ok
1.9990622235405906,970.994271,0.2425690525370407,0.046237190702324425,ok
1.9992502539198993,1033.433465,0.2581705167644605,0.04556735816045989,ok
1.9995001249687578,1097.1537500000004,0.27408975949901554,0.04377905523619095,ok
1.99924494487163,1163.967071,0.2907831561698428,0.0426445888527868,ok
1.9985752165745116,1233.497671,0.30815684300906765,0.04392876780804799,ok
1.9991862234859932,1303.6752850000005,0.32569063176970064,0.042425643589102724,ok
1.9995001249687578,1376.5055800000002,0.3438876916599392,0.04257735566108474,ok
1.9985436698966972,1451.44277,0.3626128144623427,0.042585353661584606,ok
1.9985577896796733,1524.711162,0.380914032851822,0.030596850787303176,ok
1.9986111990810096,1602.7895700000008,0.4004213443935942,0.02852086978255436,ok
1.9995001249687578,1684.577148,0.4208568008615192,0.03138465383654086,ok
1.9995001249687578,1768.1594679999998,0.44174104830478195,0.03398300424893777,ok
1.9995001249687578,1852.155882,0.46273041790277253,0.03165258685328668,ok
1.9966691900194158,1944.0638389999995,0.4856947807011005,0.041586853286678334,ok
1.9964785323601615,2031.7391129999996,0.5075991642609219,0.03856810797300675,ok
1.9995001249687578,2118.911652,0.5293778686655506,0.030838290427393156,ok
1.9995001249687578,2213.391403,0.5529844433769089,0.035682829292676826,ok
1.9993316512005463,2308.033084999999,0.5766319670317365,0.03458860284928768,ok
1.9995001249687578,2404.2129589999995,0.6006644694071418,0.03271657085728568,ok
1.9995001249687578,2503.483145,0.6254680143970504,0.0332049487628093,ok
1.9602137689771508,40.048788,0.009954650860653993,0.07096525868532867,qo'lni qisish
1.9887162607935869,29.002729000000002,0.007198545529825992,0.057165458635341164,qo'lni qisish
1.982735464096985,37.411973,0.009303121092258804,0.061898775306173465,qo'lni qisish
1.966785285433203,46.38177,0.011548966546541318,0.06317370657335666,qo'lni qisish
1.9925916394870289,45.91916400000001,0.011437509357976676,0.05066283429142715,qo'lni qisish
1.9916147972192153,54.45857600000001,0.013574414705246458,0.04939915021244689,qo'lni qisish
1.9922168426120164,70.26371500000002,0.017527382652337414,0.054284178955261185,qo'lni qisish
1.9822387921202653,83.88406100000002,0.020934895104766673,0.051923269182704325,qo'lni qisish
1.987227002250312,106.53528299999998,0.02659732085436527,0.059919270182454396,qo'lni qisish
1.9672902660519571,137.506472,0.034342064663539194,0.07057885528617847,qo'lni qisish
1.9602137689771508,160.048692,0.03997801747988397,0.07346463384153962,qo'lni qisish
1.9887162607935869,169.00286900000003,0.04221925304852243,0.059669832541864545,qo'lni qisish
1.982735464096985,197.411479,0.049321005771926184,0.06439315171207198,qo'lni qisish
1.966785285433203,226.38150500000003,0.05656445597023638,0.06566833291677082,qo'lni qisish
1.9925916394870289,245.92029300000002,0.06145042014702524,0.05317145713571608,qo'lni qisish
1.9916147972192153,274.4615229999999,0.06858550871417363,0.05191527118220445,qo'lni qisish
1.9922168426120164,310.25992599999995,0.07753443839927295,0.056763309172706826,qo'lni qisish
1.9822387921202653,343.88382799999994,0.08594021441178068,0.05441839540114971,qo'lni qisish
1.987227002250312,386.5350690000001,0.09660085614612345,0.062413146713321675,qo'lni qisish
1.9672902660519571,437.5064309999999,0.10934248910091893,0.07308147963009248,qo'lni qisish
1.6608755969124438,759.4940589999999,0.18976826251884918,0.18917495626093478,qo'lni qisish
1.3422280416055696,876.387769,0.2189701079279043,0.2127595601099725,qo'lni qisish
1.4089170364869417,824.8640550000002,0.2061013056941962,0.18760134966258438,qo'lni qisish
1.3687034911479579,889.0136590000001,0.22213185422777018,0.19354636340914774,qo'lni qisish
1.6463747912840585,836.8244660000003,0.20907072255867548,0.1513566608347913,qo'lni qisish
1.4418151110810151,1121.680027,0.2802841922022619,0.22085403649087726,qo'lni qisish
1.384394288549832,1158.419819,0.289444354393656,0.22655411147213197,qo'lni qisish
1.3639151291594749,1230.8739590000005,0.307565190619241,0.22645713571607096,qo'lni qisish
1.3850799031215704,1241.981119,0.31032579632634966,0.21451062234441387,qo'lni qisish
1.3734839002071526,1346.629611,0.3364854080537602,0.2226385903524119,qo'lni qisish
1.4787592376774588,1312.2298250000001,0.3278575437380345,0.19608822794301425,qo'lni qisish
1.45660820145501,1396.0631009999993,0.34882424393776584,0.20723294176455886,qo'lni qisish
1.477241981494129,1404.3052209999992,0.3508705091522672,0.19297450637340666,qo'lni qisish
1.5323285433015654,1478.746917,0.3694752693523694,0.19128742814296423,qo'lni qisish
1.3306083589543753,1606.72049,0.4014476011333333,0.21669032741814545,qo'lni qisish
1.5292234047367939,1643.8361989999999,0.41072473158878503,0.1968000499875031,qo'lni qisish
1.4138292311451006,1719.2857159999992,0.42958529910236765,0.2067433141714571,qo'lni qisish
1.4634709995020616,1755.691259,0.4386766696874895,0.19467358160459883,qo'lni qisish
1.5523450331493607,1738.0337639999998,0.4342384665947983,0.1646243439140215,qo'lni qisish
1.4661018476635528,1877.1484459999997,0.46900311809588235,0.18794901274681328,qo'lni qisish
1.8243979450182444,1796.964657,0.44896397688980666,0.12842314421394652,qo'lni qisish
1.6946451117944086,1949.1933620000002,0.4870040387217618,0.16284728817795552,qo'lni qisish
1.8683810717528067,1957.5852689999997,0.4890943476415325,0.12342839290177454,qo'lni qisish
1.7775451080056779,2046.4971559999997,0.5113140265296084,0.13140364908772806,qo'lni qisish
1.7852594892079279,2141.546801,0.5350590574420879,0.1378182954261435,qo'lni qisish
1.8759721315765785,2200.009857,0.5496607602545753,0.11756485878530366,qo'lni qisish
1.7700514105415162,2350.804675,0.5873443308721683,0.14504998750312423,qo'lni qisish
1.9569329748605089,2371.472560999999,0.5925043234037779,0.09924293926518368,qo'lni qisish
1.8284246473372907,2485.801916,0.6210687809622202,0.11513021744563859,qo'lni qisish
1.9188320600585922,2569.5077770000003,0.6419841039075398,0.10815571107223194,qo'lni qisish
1.9959142847536053,14.036751000000002,0.003454809911993384,0.038699075231192204,yoyish
1.9981531874904306,13.153947999999998,0.0032375566608222983,0.033801049737565605,yoyish
1.9989335427640216,16.524182,0.004085419575998277,0.029916520869782554,yoyish
1.999332712622894,22.34547000000001,0.005541393439818001,0.028692326918270436,yoyish
1.9995001249687578,30.442828,0.007569266760040809,0.0266753311672082,yoyish
1.9995001249687578,41.138285999999994,0.010245235159967812,0.026713321669582606,yoyish
1.9995001249687578,52.47785200000001,0.013082688182990496,0.022552361909522627,yoyish
1.9992267656030254,71.05651600000002,0.017728389513468917,0.030361409647588107,yoyish
1.9995001249687578,86.50678199999999,0.021593751947291868,0.028712321919520122,yoyish
1.9986020464860041,109.22331899999999,0.027272775547552752,0.03556085978505374,yoyish
1.9959142847536053,134.03796600000004,0.033477827937541976,0.04121119720069983,yoyish
1.9981531874904306,153.15286600000002,0.03825773124714321,0.036289427643089234,yoyish
1.9989335427640216,176.524447,0.0441025950764246,0.03241914521369658,yoyish
1.999332712622894,202.34524099999993,0.05055685498870223,0.031189952511872034,yoyish
1.9995001249687578,230.443234,0.057582025948024376,0.029178705323669084,yoyish
1.9995001249687578,261.13794399999995,0.0652554874553044,0.029209697575606104,yoyish
1.9995001249687578,292.47778799999986,0.07309039572348851,0.025050737315671086,yoyish
1.9992267656030254,331.0566759999998,0.08273385933271737,0.03286328417895527,yoyish
1.9995001249687578,366.50670900000006,0.0915962326956376,0.03120994751312172,yoyish
1.9986020464860041,409.2236719999999,0.10227346860085781,0.038059485128717825,yoyish
1.992409075061902,459.1440179999999,0.11468736019706645,0.05222394401399651,yoyish
1.9927537496718044,501.1233229999999,0.12517455592625215,0.051062984253936516,yoyish
1.9958520271206879,543.607189,0.13578888655666624,0.04893401649587604,yoyish
1.9980264956411484,592.2423,0.1479385202372239,0.05164258935266184,yoyish
1.9973134366839431,635.1044380000001,0.15864772392967746,0.04349862534366409,yoyish
1.9988213048743562,688.7813500000001,0.1720600991108134,0.04777055736065984,yoyish
1.9972351926702152,741.6343090000001,0.1852649917553104,0.04635216195951013,yoyish
1.9979899722176429,795.053726,0.19860878404880153,0.04419245188702825,yoyish
1.9939740545368532,858.1794029999999,0.21438367740944045,0.05067858035491127,yoyish
1.9969497014961455,915.4832640000001,0.22870126637298438,0.04827593101724569,yoyish
1.987005479057004,978.4839760000001,0.2444439083463326,0.052390402399400154,yoyish
1.9519928863385254,1064.7313669999996,0.26599232519825566,0.07463809047738065,yoyish
1.981774893848395,1113.2428500000003,0.27810920958125895,0.06076330917270683,yoyish
1.9916169176120115,1173.882984,0.29326388760745314,0.05526968257935516,yoyish
1.9729678280254979,1254.2548950000003,0.3133452782946478,0.06501099725068733,yoyish
1.9966774757197978,1314.106202,0.32829672060977494,0.05382204448887778,yoyish
1.984232375750726,1392.5001640000005,0.34788369076988446,0.057503124218945274,yoyish
1.995170909237824,1464.8773739999997,0.36597127711386346,0.06339665083729067,yoyish
1.9935853211465941,1538.3035270000003,0.38431554921104755,0.05671357160709822,yoyish
1.9928916122006741,1619.3167189999995,0.40455714717346675,0.057014496375906026,yoyish
1.9598426101422657,1721.433406,0.43007174687895133,0.08097075731067233,yoyish
1.948250824212842,1806.8861149999996,0.4514241733989148,0.08266308422894277,yoyish
1.9377228722999205,1894.1733599999995,0.47323318790772184,0.0848032991752062,yoyish
1.9813573548314998,1969.788464,0.49212525388797757,0.07297075731067233,yoyish
1.9942028240128171,2055.2217999999993,0.5134708811477461,0.07253586603349164,yoyish
1.926253136572143,2171.0046980000006,0.542403676632829,0.09433691577105724,yoyish
1.981113778260009,2236.8321619999992,0.5588488396732356,0.07066483379155211,yoyish
1.9453408314692133,2358.863637000001,0.5893452234459507,0.09425968507873031,yoyish
1.9677708091097694,2449.7107120000005,0.6120424068993998,0.08886978255436141,yoyish
1.9466688139730877,2558.5047329999993,0.6392130685456605,0.094711072231942,yoyish
