MAV,G,MAV1,MAV2,SSI,VAR,TM3,TM5,RMS,LOG,WL,ZC,AAC,DASDV,FFT,PSR,MNF,WAMP,IEMG,logDetect,Label
0.031075731067233197,-28.818,0.5001249687578105,1.9987037150203826,8.529568000000001,0.002079980157672404,0.031075731067233197,0.00213185903524119,0.04617205903185594,0.0301107059641499,133.138,0.0,0.0332845,0.04929164229359781,2.375183474658589,0.02433504125328644,0.0,0.031075731067233197,124.33400000000002,120.47293456256375,ok
0.02982154461384654,-27.984,0.5003749062734316,1.9991767906561226,10.661168,0.0026157062903731706,0.02982154461384654,0.002664625843539115,0.05162001398236071,0.02880745856145633,119.334,0.0,0.029833500000000002,0.052021111099245086,2.8418657528091673,0.018358882649344405,0.0,0.02982154461384654,119.31600000000002,115.25864170438678,ok
0.028009747563109224,-26.685000000000002,0.5006248437890527,1.9995001249687578,14.791115,0.0036523712042496755,0.028009747563109224,0.0036968545363659086,0.060801764253727936,0.026917296647540313,111.81300000000002,0.0,0.027953250000000006,0.060642412963205876,3.5239339433287284,0.012032751540167913,1.6126639282073866e-17,0.028009747563109224,112.06700000000001,107.6961038868088,ok
0.033948262934266435,-26.025,0.5008747813046738,1.9995001249687578,24.545057,0.00609242043600572,0.033948262934266435,0.00613473056735816,0.07832452085623097,0.03234501111869993,136.32000000000002,0.0,0.034080000000000006,0.07919878786951225,4.598272655504266,0.006896819817575274,0.0,0.033948262934266435,135.827,129.41238948591842,ok
0.02527343164208948,-25.083000000000006,0.501124718820295,1.9995001249687578,29.280074999999997,0.007278886550919132,0.02527343164208948,0.0073181892026993245,0.08554641548714548,0.023957809003917183,98.626,0.0,0.0246565,0.08553484085447287,5.229976743318762,0.005370543271236733,2.173210870603478e-17,0.02527343164208948,101.11900000000001,95.85519382467265,ok
0.032014496375906025,-23.59,0.501374656335916,1.998912360434635,43.258736000000006,0.010777217882232766,0.032014496375906025,0.010811981004748814,0.10398067611219315,0.030142637339225203,125.055,0.0,0.03126375,0.10364773875970473,6.313369079444293,0.003215240805619085,0.0,0.032014496375906025,128.09,120.60069199424004,ok
0.031221944513871534,-23.011000000000003,0.5016245938515371,1.9991107612218415,55.703715000000024,0.013889370546266206,0.031221944513871534,0.013922448137965514,0.11799342413018411,0.029197362258939905,118.73100000000002,0.0,0.029682750000000004,0.11745251274451304,7.255133540592917,0.0023758459267735135,0.0,0.031221944513871534,124.91900000000001,116.81864639801856,ok
0.026091977005748564,-22.026,0.5018745313671582,1.9995001249687578,68.295796,0.017039375192442825,0.026091977005748564,0.017069681579605096,0.13065099149874485,0.024126208340019075,100.655,0.0,0.02516375,0.13021420141443868,8.1472436958123,0.0017754512303545143,0.0,0.026091977005748564,104.394,96.52895956841633,ok
0.026827793051737065,-21.03,0.5021244688827793,1.9995001249687578,85.73853600000001,0.021401649190051886,0.026827793051737065,0.021429276680829796,0.1463874198175164,0.0245880274584475,104.554,0.0,0.026138500000000002,0.14617111889836518,9.137989189334325,0.0012892404717798004,0.0,0.026827793051737065,107.338,98.37669786124845,ok
0.02920244938765309,-19.881000000000004,0.5023744063984004,1.9995001249687578,105.57050499999998,0.026361338704564054,0.02920244938765309,0.026386029742564356,0.16243777190839684,0.026638882672897195,106.16600000000001,0.0,0.026541500000000003,0.16190904699861586,10.147493626501156,0.0009357617739845063,0.0,0.02920244938765309,116.83900000000001,106.58216957426168,ok
0.033570357410647345,-18.767000000000003,0.5026243439140214,1.9987037150203826,128.52914700000002,0.03210225417014904,0.033570357410647345,0.03212425568607848,0.17923240690812162,0.030553837013775967,143.138,0.0,0.035784500000000004,0.1799117144601763,11.178909013943246,0.000684887959566802,2.0334439250569627e-17,0.033570357410647345,134.31500000000003,122.24590189211764,ok
0.03234566358410398,-18.013000000000005,0.5028742814296426,1.9991767906561226,150.66502499999999,0.03763657291475682,0.03234566358410398,0.03765684203949012,0.19405370916189704,0.02919822469259466,129.404,0.0,0.032351,0.19405523311675985,12.143168599071467,0.0006369786073128111,-1.8719730717488023e-17,0.03234566358410398,129.41500000000002,116.82209699507123,ok
0.030487878030492375,-16.656,0.5031242189452637,1.9995001249687578,174.78750000000002,0.04366862328182013,0.030487878030492375,0.0436859535116221,0.2090118501703243,0.02720960476445725,121.80100000000002,0.0,0.030450250000000005,0.20922753702608077,13.114315884996214,0.0006397096816010826,0.0,0.030487878030492375,121.982,108.86562866259345,ok
0.036452886778305424,-16.092,0.5033741564608848,1.9995001249687578,204.545692,0.051107465649708535,0.036452886778305424,0.05112364208947763,0.22610537828516514,0.03262476634013337,146.30800000000002,0.0,0.036577000000000005,0.22657750770983423,14.161480165417403,0.0006765006483049734,0.0,0.036452886778305424,145.848,130.53169012687363,ok
0.02776405898525369,-15.048000000000002,0.5036240939765059,1.9995001249687578,229.27921600000002,0.057291332060261616,0.02776405898525369,0.05730547763059236,0.23938562536332952,0.024194312859268916,108.58800000000001,0.0,0.027147,0.23933977521506952,15.07596790110504,0.0005733986878176468,3.015618602040301e-17,0.02776405898525369,111.084,96.80144574993493,ok
0.03452261934516371,-13.613,0.503874031492127,1.998912360434635,263.2597689999999,0.0657869163051652,0.03452261934516371,0.06579849262684326,0.2565121685745985,0.03037302862639843,135.123,0.0,0.03378075,0.2563578821686589,16.117061062995635,0.0006323797373043456,1.410411273762484e-17,0.03452261934516371,138.125,121.52248753422012,ok
0.03373031742064484,-13.001000000000003,0.504123969007748,1.9991107612218415,295.70494099999996,0.0738971994654423,0.03373031742064484,0.07390775831042239,0.27185981370997514,0.029408892119938367,128.69300000000004,0.0,0.03217325000000001,0.27142127265562666,17.10483401810201,0.0005906481012273745,-2.6579251922714385e-17,0.03373031742064484,134.955,117.6649773718734,ok
0.028570107473131715,-11.992999999999999,0.5043739065233691,1.9995001249687578,328.29329499999983,0.08204382553736725,0.028570107473131715,0.08205281054736312,0.2864486176391206,0.02429202720281143,110.66700000000002,0.0,0.027666750000000004,0.2864380216556454,18.065527981198418,0.00044386548406704534,0.0,0.028570107473131715,114.309,97.19240083844853,ok
0.029331917020744815,-11.004999999999995,0.5046238440389903,1.9995001249687578,365.7389150000001,0.09140431018776177,0.029331917020744815,0.09141187578105475,0.30234396931484303,0.024765972969199433,114.59200000000001,0.0,0.028648000000000003,0.302340290070642,19.06457729876838,0.0004709903800760094,0.0,0.029331917020744815,117.357,99.08865784976693,ok
0.03172531867033242,-9.923000000000002,0.5048737815546114,1.9995001249687578,405.57420699999983,0.10136205865291989,0.03172531867033242,0.10136820969757557,0.318383745969507,0.026823541896671226,116.212,0.0,0.029053000000000002,0.3179398394350729,20.073139033604466,0.0004808398901127582,0.0,0.03172531867033242,126.93299999999999,107.32099112858158,ok
0.05179555111222195,32.974000000000004,0.5051237190702325,1.9911532947649115,456.64885799999985,0.11406575975238882,0.05179555111222195,0.11413368107973003,0.33783676691522196,0.04550948560374761,184.07700000000003,0.0,0.046019250000000005,0.33620178427545555,21.181263176433312,0.004232212089017978,0.0,0.05179555111222195,207.234,182.08345190059418,ok
0.06085378655336166,33.784,0.505610097475631,1.9750049654856967,508.65135200000003,0.1270597559742781,0.06085378655336166,0.12713105523619095,0.3565544211423986,0.05341720506360615,214.58200000000002,0.0,0.053645500000000006,0.35280521963258993,22.26128446531144,0.004872591243404695,0.0,0.06085378655336166,243.476,213.7222374594882,ok
0.06582629342664335,34.79900000000001,0.5056295926018495,1.9711252674834292,555.8996290000001,0.13886452438552455,0.06582629342664335,0.1389401722069483,0.37274679369103675,0.05783910626363489,240.67200000000003,0.0,0.060168000000000006,0.37293869603461643,23.321993623516153,0.0017929520153701591,0.0,0.06582629342664335,263.37100000000004,231.4142641608032,ok
0.04354161459635091,35.791999999999994,0.5058735316170957,1.9991932201747113,585.6626440000001,0.14629903954778606,0.04354161459635091,0.14637906623344166,0.38259517277854105,0.037207014195930505,141.61900000000003,0.0,0.035404750000000006,0.3820102338288858,24.110453645882718,0.0017031429041684937,1.8856289439455858e-17,0.04354161459635091,174.21,148.86526379791795,ok
0.047637340664833785,36.95300000000001,0.5061234691327168,1.9977292725056677,636.636163,0.1590339583283384,0.047637340664833785,0.1591192609347663,0.3988975569425893,0.040835457280827187,164.905,0.0,0.04122625,0.39824439324364636,25.12420846443069,0.0020335909286961907,1.8095443408973093e-17,0.047637340664833785,190.59699999999998,163.38266458058956,ok
0.05398050487378155,38.406000000000006,0.506373406648338,1.993089465714676,692.534796,0.17299828366827313,0.05398050487378155,0.17309042639340166,0.4160413758190424,0.046397341934487336,188.70600000000002,0.0,0.0471765,0.4145573953025082,26.135538853706166,0.0034487091292934894,0.0,0.05398050487378155,215.976,185.63576507988384,ok
0.05033941514621345,39.41200000000001,0.506623344163959,1.9952084340511973,742.5870500000002,0.18550332932300548,0.05033941514621345,0.1856003624093977,0.4308136051814029,0.04284179167270705,173.411,0.0,0.04335275,0.4292871064334451,27.101213394358982,0.003114283607423738,-1.6775399899916608e-17,0.05033941514621345,201.40800000000002,171.4100084825009,ok
0.05117345663584104,40.103,0.5068732816795801,1.9914928072843072,798.0158170000001,0.19935362530324677,0.05117345663584104,0.19945409072731818,0.44660283331761136,0.04338876908987423,180.02700000000002,0.0,0.045006750000000005,0.4455628011290889,28.120341533450024,0.002489390864878352,0.0,0.05117345663584104,204.745,173.59846512858678,ok
0.04586278430392402,40.81099999999999,0.5071232191952012,1.9983708923275305,851.5158810000003,0.2127217197300276,0.04586278430392402,0.2128257638090478,0.46133042801125507,0.03823210789429792,150.58800000000002,0.0,0.03764700000000001,0.4600459716158811,29.069530166540737,0.003142545598577961,1.5639526674794192e-17,0.04586278430392402,183.497,152.966663685086,ok
0.046367408147963016,42.538,0.5073731567108223,1.99865874194723,910.532806,0.2274632713579916,0.046367408147963016,0.22757630742314422,0.477049585916542,0.03848906832205404,153.54700000000003,0.0,0.038386750000000004,0.4767464816335827,30.10816897681151,0.0005339881437927335,0.0,0.046367408147963016,185.51600000000002,153.99476235653822,ok
0.046237190702324425,43.61700000000001,0.5076230942264434,1.9990622235405906,970.994271,0.2425690525370407,0.046237190702324425,0.24268789577605598,0.49263363240450403,0.038175539273463815,156.32800000000003,0.0,0.039082000000000006,0.49212411950645135,31.09499040343928,0.0008266852941680838,1.4620801825784233e-17,0.046237190702324425,184.99500000000003,152.74033263312873,ok
0.04556735816045989,44.422999999999995,0.5078730317420644,1.9992502539198993,1033.433465,0.2581705167644605,0.04556735816045989,0.2582937928017996,0.5082261236908229,0.037326440703989154,156.88400000000001,0.0,0.039221000000000006,0.507549477391121,32.057833131924774,0.001986458621232903,0.0,0.04556735816045989,182.31500000000003,149.34308925666062,ok
0.04377905523619095,45.64000000000001,0.5081229692576856,1.9995001249687578,1097.1537500000004,0.27408975949901554,0.04377905523619095,0.27421988252936774,0.5236600830017195,0.03544085044680184,144.392,0.0,0.036098,0.5223636190432868,33.04516171047037,0.002197807772271501,0.0,0.04377905523619095,175.16,141.79884263765416,ok
0.0426445888527868,46.639,0.5083729067733067,1.99924494487163,1163.967071,0.2907831561698428,0.0426445888527868,0.2909190379905024,0.5393691110830341,0.034090955821011085,143.70399999999998,0.0,0.03592599999999999,0.5382249060569383,34.04903861129845,0.0018773949814785084,0.0,0.0426445888527868,170.62099999999998,136.39791423986534,ok
0.04392876780804799,47.42499999999999,0.5086228442889278,1.9985752165745116,1233.497671,0.30815684300906765,0.04392876780804799,0.3082973434141465,0.5552453002179726,0.035069802025131824,151.429,0.0,0.03785725,0.5540561851021971,35.04613315556928,0.0018801401574058342,0.0,0.04392876780804799,175.75900000000001,140.31427790255242,ok
0.042425643589102724,48.465,0.5088727818045489,1.9991862234859932,1303.6752850000005,0.32569063176970064,0.042425643589102724,0.3258373619095227,0.5708216550810968,0.033419371119071735,145.61899999999997,0.0,0.03640474999999999,0.5697631229291694,36.04053058267894,0.0018586996834038215,2.5229023275359045e-17,0.042425643589102724,169.745,133.710903847406,ok
0.04257735566108474,49.43999999999999,0.50912271932017,1.9995001249687578,1376.5055800000002,0.3438876916599392,0.04257735566108474,0.3440403849037741,0.5865495587789442,0.03334542220744991,144.41400000000002,0.0,0.036103500000000004,0.5854777544877345,37.0361923158199,0.0016912066225526724,0.0,0.04257735566108474,170.35200000000003,133.4150342520071,ok
0.042585353661584606,50.162000000000006,0.509372656835791,1.9985436698966972,1451.44277,0.3626128144623427,0.042585353661584606,0.36277000000000004,0.6023039099989307,0.03311833784757337,143.915,0.0,0.03597875,0.6013276741926983,38.03623207665845,0.0015940950091062988,2.3905295958184123e-17,0.042585353661584606,170.38400000000001,132.50646972814104,ok
0.030596850787303176,51.934,0.5096225943514121,1.9985577896796733,1524.711162,0.380914032851822,0.030596850787303176,0.3810825198700325,0.6173188154187692,0.02132989352943586,114.37400000000001,0.0,0.0285935,0.6172387329874885,39.02274104628105,0.00044212738560645194,0.0,0.030596850787303176,122.418,85.34090401127287,ok
0.02852086978255436,53.064,0.5098725318670333,1.9986111990810096,1602.7895700000008,0.4004213443935942,0.02852086978255436,0.4005972431892029,0.6329275181165714,0.019116311238218418,107.617,0.0,0.02690425,0.632906675387454,40.01704799995695,0.00043909137818365823,0.0,0.02852086978255436,114.112,76.48436126411188,ok
0.03138465383654086,54.01,0.5101224693826544,1.9995001249687578,1684.577148,0.4208568008615192,0.03138465383654086,0.4210390272431892,0.6488752015936418,0.021643075403521655,116.795,0.0,0.02919875,0.6486534970614126,41.02161826831403,0.00043280164041601657,0.0,0.03138465383654086,125.57,86.59394468949014,ok
0.03398300424893777,54.90799999999999,0.5103724068982755,1.9995001249687578,1768.1594679999998,0.44174104830478195,0.03398300424893777,0.4419293846538365,0.6647776956651272,0.02392687335684482,133.381,0.0,0.03334525,0.6647168887955234,42.024335055998776,0.00042616842326964757,0.0,0.03398300424893777,135.966,95.73142030073612,ok
0.03165258685328668,55.55799999999999,0.5106223444138965,1.9995001249687578,1852.155882,0.46273041790277253,0.03165258685328668,0.4629232396900775,0.6803846262887466,0.021469898452880262,124.006,0.0,0.0310015,0.6804517899895627,43.01799252514577,0.0004165307998666871,2.113690880380326e-17,0.03165258685328668,126.64200000000001,85.90106370997393,ok
0.041586853286678334,56.541,0.5108722819295176,1.9966691900194158,1944.0638389999995,0.4856947807011005,0.041586853286678334,0.48589448612846775,0.6970613216414089,0.03059921385425378,160.922,0.0,0.0402305,0.6971958569871167,44.04672113596223,0.00041100574933140187,0.0,0.041586853286678334,166.389,122.42745463086936,ok
0.03856810797300675,57.79499999999999,0.5111222194451387,1.9964785323601615,2031.7391129999996,0.5075991642609219,0.03856810797300675,0.5078078262934266,0.7126063613899518,0.02748696468729999,146.532,0.0,0.036633000000000006,0.7125798225462183,45.038642702420105,0.0004109074766096644,0.0,0.03856810797300675,154.311,109.97534571388726,ok
0.030838290427393156,59.02600000000001,0.5113721569607598,1.9995001249687578,2118.911652,0.5293778686655506,0.030838290427393156,0.5295955141214695,0.7277331338625922,0.019952130594818575,121.15599999999999,0.0,0.030288999999999996,0.7275843250098232,46.015229676504546,0.0004109654446001965,0.0,0.030838290427393156,123.38400000000001,79.82847450986912,ok
0.035682829292676826,60.028999999999996,0.5116220944763809,1.9995001249687578,2213.391403,0.5529844433769089,0.035682829292676826,0.5532095483629093,0.7437805781027824,0.024377063521231975,135.695,0.0,0.033923749999999996,0.7436818336829266,47.02435840600478,0.0004069072680805717,0.0,0.035682829292676826,142.767,97.53263114844913,ok
0.03458860284928768,60.95299999999999,0.511872031992002,1.9993316512005463,2308.033084999999,0.5766319670317365,0.03458860284928768,0.5768640552361908,0.7595156714882128,0.023081863357268795,132.078,0.0,0.0330195,0.7594260675009779,48.02105947570066,0.00040232738085879525,0.0,0.03458860284928768,138.389,92.35053529243245,ok
0.03271657085728568,61.79499999999999,0.5121219695076231,1.9995001249687578,2404.2129589999995,0.6006644694071418,0.03271657085728568,0.6009030139965007,0.7751793431177721,0.02106092292259229,125.26,0.0,0.031315,0.775033963126778,49.0167176805834,0.00039697685616896055,1.8550148356565242e-17,0.03271657085728568,130.899,84.26475261329175,ok
0.0332049487628093,62.797000000000004,0.5123719070232442,1.9995001249687578,2503.483145,0.6254680143970504,0.0332049487628093,0.6257143576605849,0.7910210854715473,0.02127267119219356,126.4,0.0,0.0316,0.790855267416232,50.017954218218925,0.00039369923435240474,1.8178819968520382e-17,0.0332049487628093,132.853,85.11195743996643,ok
0.07096525868532867,-29.684,0.500153711572107,1.9602137689771508,40.048788,0.009954650860653993,0.07096525868532867,0.010009694576355912,0.10004846113936941,0.0665584498666107,224.476,0.0,0.056119,0.07874451726945819,4.582441497164012,0.005499040483406618,-1.2401513820326799e-17,0.07096525868532867,283.932,266.30035791630945,qo'lni qisish
0.057165458635341164,-28.383,0.5003749062734316,1.9887162607935869,29.002729000000002,0.007198545529825992,0.057165458635341164,0.007248870032491877,0.08514029617338595,0.054092694878183946,188.07900000000004,0.0,0.047019750000000006,0.07180319108507643,4.219144243063874,0.006942392737118238,-1.3469369209489287e-17,0.057165458635341164,228.719,216.42487220761396,qo'lni qisish
0.061898775306173465,-27.585,0.5006248437890527,1.982735464096985,37.411973,0.009303121092258804,0.061898775306173465,0.009350655586103474,0.09669878792468639,0.058276154875103264,189.889,0.0,0.04747225,0.07990349022414478,4.9702796827461215,0.005248818645975792,1.1433805577419724e-17,0.061898775306173465,247.65700000000004,233.16289565528817,qo'lni qisish
0.06317370657335666,-26.411999999999995,0.5008747813046738,1.966785285433203,46.38177,0.011548966546541318,0.06317370657335666,0.011592544363909024,0.10766867865776483,0.05915712264451788,187.68200000000002,0.0,0.046920500000000004,0.09028473569768036,5.724627195923704,0.004753563798089229,0.0,0.06317370657335666,252.758,236.68764770071604,qo'lni qisish
0.05066283429142715,-25.118000000000002,0.501124718820295,1.9925916394870289,45.91916400000001,0.011437509357976676,0.05066283429142715,0.011476921769557613,0.1071303961047359,0.047487857572798386,155.856,0.0,0.038964,0.0964251886179125,6.085091783009239,0.004244605861925246,0.0,0.05066283429142715,202.70200000000003,189.99891814876634,qo'lni qisish
0.04939915021244689,-24.28,0.501374656335916,1.9916147972192153,54.45857600000001,0.013574414705246458,0.04939915021244689,0.013611241189702576,0.11666722414501245,0.04627172918220011,149.90000000000003,0.0,0.03747500000000001,0.10829789240793194,6.853019558017386,0.002705593409363527,0.0,0.04939915021244689,197.64600000000002,185.13318845798264,qo'lni qisish
0.054284178955261185,-23.383000000000003,0.501626593351662,1.9922168426120164,70.26371500000002,0.017527382652337414,0.054284178955261185,0.017561538365408653,0.1325199545932938,0.05062765916144514,160.111,0.0,0.04002775,0.12280505995275602,7.826548569520851,0.002400582610734235,0.0,0.054284178955261185,217.191,202.561264304942,qo'lni qisish
0.051923269182704325,-22.233,0.5018745313671582,1.9822387921202653,83.88406100000002,0.020934895104766673,0.051923269182704325,0.020965773806548366,0.1447956277190315,0.04820621766966607,156.61900000000003,0.0,0.03915475000000001,0.13688016565594888,8.678605988224623,0.002835649105986621,0.0,0.051923269182704325,207.745,192.87307689633394,qo'lni qisish
0.059919270182454396,-21.857,0.5021244688827793,1.987227002250312,106.53528299999998,0.02659732085436527,0.059919270182454396,0.02662716395901024,0.16317831951276568,0.055347084697634476,184.63400000000001,0.0,0.046158500000000005,0.15471429475003273,9.800987061986074,0.002168272122445776,0.0,0.059919270182454396,239.73700000000002,221.44368587523553,qo'lni qisish
0.07057885528617847,-20.386,0.5024346413396651,1.9672902660519571,137.506472,0.034342064663539194,0.07057885528617847,0.034368025993501625,0.1853861537264896,0.06452753267010099,205.72500000000002,0.0,0.051431250000000005,0.1724884220752222,11.029176045354147,0.0022778489824858868,0.0,0.07057885528617847,282.386,258.17465821307405,qo'lni qisish
0.07346463384153962,-19.664,0.5026530867283179,1.9602137689771508,160.048692,0.03997801747988397,0.07346463384153962,0.040002172456885775,0.20000543106847318,0.06700628952423213,234.49,0.0,0.0586225,0.19043555209046445,11.996371797828472,0.0018366533067595873,0.0,0.07346463384153962,293.932,268.09216438645274,qo'lni qisish
0.059669832541864545,-18.293000000000003,0.5028742814296426,1.9887162607935869,169.00286900000003,0.04221925304852243,0.059669832541864545,0.042240157210697335,0.2055241037219171,0.054464168559264704,198.10700000000003,0.0,0.04952675000000001,0.2003568510183767,12.547989622425696,0.0017702923963908354,0.0,0.059669832541864545,238.73900000000003,217.9111384056181,qo'lni qisish
0.06439315171207198,-17.681,0.5031242189452637,1.982735464096985,197.411479,0.049321005771926184,0.06439315171207198,0.04934053461634592,0.22212729372219417,0.05858432954372336,199.847,0.0,0.04996175,0.2154153296541358,13.59253201372883,0.0016708007517961048,0.0,0.06439315171207198,257.637,234.39590250443717,qo'lni qisish
0.06566833291677082,-16.386999999999993,0.5033741564608848,1.966785285433203,226.38150500000003,0.05656445597023638,0.06566833291677082,0.05658123094226444,0.23786809567965278,0.059426991078981875,197.70600000000002,0.0,0.049426500000000005,0.23057846386859288,14.579549650508831,0.0015311296116427694,1.559148613508379e-17,0.06566833291677082,262.73900000000003,237.76739130700648,qo'lni qisish
0.05317145713571608,-15.123000000000001,0.5036240939765059,1.9925916394870289,245.92029300000002,0.06145042014702524,0.05317145713571608,0.0614647070732317,0.24792076773282165,0.04774211239424947,165.912,0.0,0.041478,0.2437893250329062,15.37581185221599,0.001365654750484022,0.0,0.05317145713571608,212.73900000000003,191.01619168939212,qo'lni qisish
0.05191527118220445,-14.270999999999999,0.503874031492127,1.9916147972192153,274.4615229999999,0.06858550871417363,0.05191527118220445,0.06859823119220192,0.261912640382632,0.046509886952482545,159.93200000000004,0.0,0.03998300000000001,0.2581628274945872,16.29890855274745,0.0008956125934559974,1.3946752661137924e-17,0.05191527118220445,207.71300000000002,186.08605769688265,qo'lni qisish
0.056763309172706826,-13.364000000000004,0.5041259685078731,1.9922168426120164,310.25992599999995,0.07753443839927295,0.056763309172706826,0.07754559510122468,0.27847009731966677,0.050810557810418114,170.04500000000002,0.0,0.04251125000000001,0.2742284927756414,17.32873376471563,0.0010325988178017608,0.0,0.056763309172706826,227.11,203.29304179948286,qo'lni qisish
0.05441839540114971,-12.172,0.5043739065233691,1.9822387921202653,343.88382799999994,0.08594021441178068,0.05441839540114971,0.08594946963259184,0.2931713997520765,0.0483887545148018,166.65500000000003,0.0,0.041663750000000006,0.28937582613273,18.2799669788138,0.0012088105117014558,0.0,0.05441839540114971,217.728,193.603406813722,qo'lni qisish
0.062413146713321675,-11.841000000000005,0.5046238440389903,1.987227002250312,386.5350690000001,0.09660085614612345,0.062413146713321675,0.09660961484628845,0.31082087260396213,0.05551485609844328,194.63400000000001,0.0,0.0486585,0.30644673843916176,19.36499991703371,0.0010567774089729552,-2.347708207648617e-17,0.062413146713321675,249.71500000000003,222.11493924987158,qo'lni qisish
0.07308147963009248,-10.419,0.504934016495876,1.9672902660519571,437.5064309999999,0.10934248910091893,0.07308147963009248,0.10934927043239188,0.3306800121452639,0.06469240301889527,215.72700000000003,0.0,0.05393175000000001,0.32370070705823306,20.514084400986956,0.0011745356668033885,2.2162027004309067e-17,0.07308147963009248,292.399,258.83430447859996,qo'lni qisish
0.18917495626093478,30.417000000000005,0.524277680579855,1.6608755969124438,759.4940589999999,0.18976826251884918,0.18917495626093478,0.1898260582354411,0.435690323779908,0.15614225316829353,638.266,0.0,0.1595665,0.41420949530400675,25.113643073925424,0.003139025729213691,1.810305622028123e-17,0.18917495626093478,756.889,624.7251549263424,qo'lni qisish
0.2127595601099725,33.967000000000006,0.5310734816295926,1.3422280416055696,876.387769,0.2189701079279043,0.2127595601099725,0.21904218170457387,0.46801942449493894,0.17356958713887563,682.6569999999999,0.0,0.17066425,0.4277180680658697,26.653809179429636,0.0035608407013339193,0.0,0.2127595601099725,851.251,694.4519181426414,qo'lni qisish
0.18760134966258438,31.79900000000001,0.5214398900274931,1.4089170364869417,824.8640550000002,0.2061013056941962,0.18760134966258438,0.2061644726318421,0.4540533808175445,0.1554132435079632,582.833,0.0,0.14570824999999998,0.4203798481730541,26.394818599140795,0.0044513929184992265,0.0,0.18760134966258438,750.5930000000001,621.8083872753608,qo'lni qisish
0.19354636340914774,32.50699999999999,0.5237605598600349,1.3687034911479579,889.0136590000001,0.22213185422777018,0.19354636340914774,0.2221978652836791,0.47137868564847,0.1597448208530372,594.236,0.0,0.148559,0.4358275083103406,27.567132037457835,0.002659000523812435,0.0,0.19354636340914774,774.3790000000001,639.1390282330019,qo'lni qisish
